ID,Description,setSize,enrichmentScore,NES,pvalue,BY_corrected_p,FDR_corrected_p,representative,representative_description,rank,leading_edge,core_enrichment
GO:0043550,regulation of lipid kinase activity,18,0.44187058255848066,1.2669244159048687,0.17208413001912046,1,0.36894821096352703,NA,NA,824,"tags=33%, list=16%, signal=28%",PIK3R4/DGKZ/PPP2R5A/WDR81/WDR91/PIP4K2A
GO:0042278,purine nucleoside metabolic process,14,0.4849447705207735,1.292257799082837,0.17221135029354206,1,0.36894821096352703,NA,NA,1260,"tags=50%, list=24%, signal=38%",NT5C1B/NT5E/ENPP4/GNMT/MTAP/NUDT1/DGUOK
GO:0051209,release of sequestered calcium ion into cytosol,26,0.39321810824993125,1.2337714241082742,0.1724137931034483,1,0.36894821096352703,NA,NA,1763,"tags=65%, list=34%, signal=43%",ITPR3/ATG5/PLCG2/PRKCE/ERO1A/ITPR1/TMEM38B/UBASH3B/LETM1/PTPN6/LYN/PRKACA/CLIC2/SNCA/CYBA/RASA3/FASLG
GO:0051282,regulation of sequestering of calcium ion,26,0.39321810824993125,1.2337714241082742,0.1724137931034483,1,0.36894821096352703,NA,NA,1763,"tags=65%, list=34%, signal=43%",ITPR3/ATG5/PLCG2/PRKCE/ERO1A/ITPR1/TMEM38B/UBASH3B/LETM1/PTPN6/LYN/PRKACA/CLIC2/SNCA/CYBA/RASA3/FASLG
GO:0051283,negative regulation of sequestering of calcium ion,26,0.39321810824993125,1.2337714241082742,0.1724137931034483,1,0.36894821096352703,NA,NA,1763,"tags=65%, list=34%, signal=43%",ITPR3/ATG5/PLCG2/PRKCE/ERO1A/ITPR1/TMEM38B/UBASH3B/LETM1/PTPN6/LYN/PRKACA/CLIC2/SNCA/CYBA/RASA3/FASLG
GO:0042147,"retrograde transport, endosome to Golgi",50,0.3354123337076709,1.2159666454918516,0.17271157167530224,1,0.3691931363918433,NA,NA,1614,"tags=46%, list=31%, signal=32%",YKT6/ARFRP1/RAB9A/RAB7A/ATP9A/VPS29/RAB6B/VPS35/VPS26B/CLTCL1/SNX32/STX16/TMEM87A/HEATR5B/GOSR1/USP7/GBF1/SNX6/VPS53/PHETA1/PHETA2/VPS51/VPS26A
GO:0035249,"synaptic transmission, glutamatergic",17,0.4461506620337813,1.2604722893399558,0.1727447216890595,1,0.3691931363918433,NA,NA,1016,"tags=53%, list=20%, signal=43%",HOMER1/CDH2/DGKZ/ALS2/TPRG1L/SERPINE2/NAPA/CLCN3/DGKI
GO:0009952,anterior/posterior pattern specification,22,-0.40176629478186326,-1.2519518327810515,0.1729957805907173,1,0.36944016559160486,NA,NA,511,"tags=55%, list=10%, signal=49%",EP300/POGLUT1/TASOR/MIB1/WDR77/YY1/NLE1/BMPR2/RNF2/LDB1/SCMH1/PSEN1
GO:0048025,"negative regulation of mRNA splicing, via spliceosome",11,-0.5184113914101731,-1.3071159529866918,0.17307692307692307,1,0.36944016559160486,NA,NA,1221,"tags=55%, list=23%, signal=42%",SAP18/SRSF9/C1QBP/SFSWAP/HNRNPK/SRSF4
GO:0046883,regulation of hormone secretion,52,0.33125818109626787,1.2122476746444075,0.17465753424657535,1,0.3725808938805932,NA,NA,605,"tags=19%, list=12%, signal=17%",INS/SLC16A1/MAP4K4/DYNLL1/VAMP8/JAK2/MCU/PRKCE/MPC2/OXCT1
GO:0106106,cold-induced thermogenesis,39,0.34925730121414666,1.2096877598498417,0.17513134851138354,1,0.3731249405198808,NA,NA,991,"tags=26%, list=19%, signal=21%",DBH/JAK2/SYK/PCTP/CNOT3/HSF1/DECR1/ACTN3/ADAM17/CPT2
GO:0120161,regulation of cold-induced thermogenesis,39,0.34925730121414666,1.2096877598498417,0.17513134851138354,1,0.3731249405198808,NA,NA,991,"tags=26%, list=19%, signal=21%",DBH/JAK2/SYK/PCTP/CNOT3/HSF1/DECR1/ACTN3/ADAM17/CPT2
GO:0097120,receptor localization to synapse,16,0.4563828099281205,1.258363045754244,0.1755424063116371,1,0.3737672583826431,NA,NA,1618,"tags=56%, list=31%, signal=39%",RAB11A/STX3/DBN1/STX7/DLG3/RAB8A/SCRIB/KIF5A/KIF3B
GO:0032870,cellular response to hormone stimulus,195,0.2491750539030384,1.140704412944244,0.176,1,0.3745077978789769,NA,NA,824,"tags=21%, list=16%, signal=18%",DUSP1/INS/AIF1/NR2C1/PADI2/NPC1/PARK7/JAK2/DDX17/LBH/AKR1C1/AKR1C2/AKR1C3/AKR1C4/OSBPL8/CNOT9/CSNK2B/PRKCD/PRKCE/GCLM/NFKB1/FBN1/BCAR1/PRKCB/USO1/ADCY6/HSF1/SHC1/SORBS1/INSR/ROCK2/FOXO4/APEX1/AGTRAP/SYAP1/PHB/APPL1/SERPINF1/RAB10/PIP4K2A
GO:0048844,artery morphogenesis,10,0.5116353769639908,1.286115909081721,0.17636363636363636,1,0.374810627314555,NA,NA,910,"tags=50%, list=17%, signal=41%",ENG/APOE/HPGD/ACVRL1/LRP2
GO:0010824,regulation of centrosome duplication,20,-0.41362428374427224,-1.2416324883733845,0.17659574468085107,1,0.374810627314555,NA,NA,190,"tags=30%, list=4%, signal=29%",CHMP1B/CHMP2B/SPICE1/CENATAC/SIRT1/BRCA1
GO:0046605,regulation of centrosome cycle,20,-0.41362428374427224,-1.2416324883733845,0.17659574468085107,1,0.374810627314555,NA,NA,190,"tags=30%, list=4%, signal=29%",CHMP1B/CHMP2B/SPICE1/CENATAC/SIRT1/BRCA1
GO:0043954,cellular component maintenance,20,0.4313155401982166,1.2712107993470783,0.17669172932330826,1,0.374810627314555,NA,NA,832,"tags=35%, list=16%, signal=30%",INS/TJP1/HOMER1/APOE/INSR/VPS35/ABHD17B
GO:0045010,actin nucleation,20,0.4315532744868528,1.2719114705887185,0.17669172932330826,1,0.374810627314555,NA,NA,805,"tags=25%, list=15%, signal=21%",ARPC5/ARPC1B/ARPC2/GMFB/IQGAP2
GO:0045862,positive regulation of proteolysis,123,0.2709686017612156,1.158212730218879,0.17721518987341772,1,0.3756873913351323,NA,NA,1148,"tags=27%, list=22%, signal=21%",ARL6IP5/ANP32B/DIABLO/RIPK2/MYH9/NUB1/JAK2/NDUFA13/SYK/BAG2/APOE/RAD23A/BCAP31/ATP2A3/CTSD/TNIP1/PACSIN3/CASP1/HSF1/SIRT2/ROCK2/PDCD6/GRAMD4/PSMD14/IST1/HTRA2/STUB1/PSME1/FBXO22/PSME4/PRSS22/SNX9/RNF14
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,16,-0.4518052971155468,-1.288386204850252,0.17777777777777778,1,0.3766459627329192,NA,NA,1866,"tags=69%, list=36%, signal=44%",UGGT1/YME1L1/CUL3/UFD1/NGLY1/CLPP/VCP/BAG6/HDAC6/AUP1/LONP2
GO:0014031,mesenchymal cell development,11,0.5025578400798175,1.2860297425857137,0.17790262172284643,1,0.37667650074278664,NA,NA,1249,"tags=45%, list=24%, signal=35%",CDH2/FAM172A/PDCD6/CORO1C/MAPK3
GO:0009812,flavonoid metabolic process,15,0.4690127039658868,1.2779387856107167,0.1782178217821782,1,0.3771097953467803,NA,NA,1698,"tags=80%, list=33%, signal=54%",SULT1A1/SULT1A3/SULT1A4/SULT1B1/UGT1A10/UGT1A3/UGT1A4/UGT1A5/UGT1A6/UGT1A7/UGT1A8/UGT1A9
GO:0097553,calcium ion transmembrane import into cytosol,27,0.3827586956237108,1.214006962654965,0.17883211678832117,1,0.378175046723474,NA,NA,1763,"tags=63%, list=34%, signal=42%",ITPR3/ATG5/PLCG2/PRKCE/ERO1A/ITPR1/TMEM38B/UBASH3B/LETM1/PTPN6/LYN/PRKACA/CLIC2/SNCA/CYBA/RASA3/FASLG
GO:0014902,myotube differentiation,21,-0.40564332953432214,-1.2383795914216582,0.17894736842105263,1,0.3781843083545295,NA,NA,120,"tags=19%, list=2%, signal=19%",MYORG/PPP3CA/PIEZO1/RBM38
GO:1905898,positive regulation of response to endoplasmic reticulum stress,10,-0.5363598866845315,-1.3004142966735321,0.17920353982300885,1,0.3784911915394943,NA,NA,206,"tags=50%, list=4%, signal=48%",PTPN2/BAG6/TMEM259/HERPUD1/SIRT1
GO:2000378,negative regulation of reactive oxygen species metabolic process,22,0.4182488824608736,1.2473108478764583,0.17992424242424243,1,0.3796159032561999,NA,NA,872,"tags=36%, list=17%, signal=30%",INS/ATG5/PARK7/VDAC1/SIRT2/BECN1/HK2/SIRT5
GO:0006096,glycolytic process,40,0.34763241885120655,1.2068737688670066,0.18006993006993008,1,0.3796159032561999,NA,NA,957,"tags=35%, list=18%, signal=29%",LDHA/INS/SLC2A6/HKDC1/PGM1/PGK1/PGK2/PRKAG1/INSR/DHTKD1/ACTN3/HK2/TPI1/GPI
GO:0006757,ATP generation from ADP,40,0.34763241885120655,1.2068737688670066,0.18006993006993008,1,0.3796159032561999,NA,NA,957,"tags=35%, list=18%, signal=29%",LDHA/INS/SLC2A6/HKDC1/PGM1/PGK1/PGK2/PRKAG1/INSR/DHTKD1/ACTN3/HK2/TPI1/GPI
GO:0051928,positive regulation of calcium ion transport,15,0.4651511872522549,1.2674171474164704,0.1801980198019802,1,0.37965129434499967,NA,NA,1569,"tags=53%, list=30%, signal=37%",HOMER1/PLCG2/ARRB2/ATP1B1/SLC9A1/SNCA/CDK5/G6PD
GO:0006605,protein targeting,131,0.26649719463438837,1.1492379814755858,0.18108974358974358,1,0.38129451566951567,NA,NA,861,"tags=19%, list=17%, signal=16%",UBE2J2/RAB3IP/RAB7A/RAB27A/NDUFA13/PIK3R4/LAMP2/SCARB2/SPCS3/ARL6IP1/VPS13D/BCAP31/BAG4/SPCS2/CIB1/CHP1/MAN1A1/TIMM21/HACL1/SAMM50/SEC61A1/ITGB2/NPEPPS/VPS13A/VPS37B
GO:0007179,transforming growth factor beta receptor signaling pathway,48,0.33477021489754893,1.2069933006674347,0.18228279386712096,1,0.38356977784130136,NA,NA,1019,"tags=31%, list=20%, signal=25%",C20orf27/COL1A2/LPXN/ENG/ARRB2/HPGD/FBN1/ACVRL1/FNTA/TGFBRAP1/APPL1/USP15/ADAM17/SMAD2/STUB1
GO:0032743,positive regulation of interleukin-2 production,13,0.4876196097653277,1.2862221500241389,0.1825242718446602,1,0.38360461568831544,NA,NA,641,"tags=23%, list=12%, signal=20%",RIPK2/PLCG2/SASH3
GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",13,0.4882347358889766,1.2878447034027376,0.1825242718446602,1,0.38360461568831544,NA,NA,920,"tags=38%, list=18%, signal=32%",RIPK2/CBFB/NCKAP1L/SASH3/RUNX3
GO:0042026,protein refolding,13,-0.47664693584966056,-1.2697973252098338,0.18275154004106775,1,0.38384575312812935,NA,NA,1575,"tags=62%, list=30%, signal=43%",HSPA9/HSPD1/HSP90AA1/HSPA5/DNAJA4/SNRNP70/HSPA13/FKBP1B
GO:0001818,negative regulation of cytokine production,61,0.31377651196379597,1.1897063934210739,0.18305084745762712,1,0.38423780964797916,NA,NA,1036,"tags=30%, list=20%, signal=24%",SERPINB1/ANXA4/C5AR2/ARRB2/CPTP/NFKB1/CARD16/CARD18/NCKAP1L/TNFAIP3/CYLD/RPS6KA4/NUTF2/CSK/CHID1/TIGIT/ADCY7/TLR6
GO:0042177,negative regulation of protein catabolic process,52,0.3275499421508247,1.1986772806279866,0.1832191780821918,1,0.3843546226558156,NA,NA,763,"tags=21%, list=15%, signal=18%",INS/PARK7/CTSA/PDCL3/F8A1/F8A2/F8A3/SERPINE2/TIMP2/SIRT2/PHB
GO:0034332,adherens junction organization,12,0.4996472196370377,1.2973701188887072,0.1835564053537285,1,0.3848253833199557,NA,NA,81,"tags=17%, list=2%, signal=16%",TJP1/DSP
GO:0070507,regulation of microtubule cytoskeleton organization,54,-0.308268356957036,-1.18711267669717,0.18377088305489261,1,0.3850383796684513,NA,NA,1405,"tags=33%, list=27%, signal=25%",TPR/CKAP5/CHMP1B/ARL3/MAP1S/FKBP4/KIF18A/CHMP2B/STMN1/SPAST/ARHGEF7/CLASP1/HDAC6/CAMSAP1/PLK1/SLAIN2/KIF15/TPX2
GO:0046634,regulation of alpha-beta T cell activation,21,0.42105584363803317,1.2485732946610633,0.1840607210626186,1,0.3853769057887384,NA,NA,920,"tags=29%, list=18%, signal=24%",RIPK2/SYK/CBFB/NCKAP1L/SASH3/RUNX3
GO:0030574,collagen catabolic process,15,0.46422834415840336,1.2649026377396673,0.18415841584158416,1,0.3853769057887384,NA,NA,264,"tags=13%, list=5%, signal=13%",CTSK/MMP1
GO:0051341,regulation of oxidoreductase activity,35,0.35823075907355895,1.210907262713039,0.18453427065026362,1,0.38592666903007306,NA,NA,986,"tags=31%, list=19%, signal=26%",INS/PARK7/GLA/AOC3/APOE/PDP2/NFKB1/VDR/PDP1/GNAI2/PIK3CB
GO:0002548,monocyte chemotaxis,11,0.5004494466739776,1.2806344300211916,0.1853932584269663,1,0.38724825749809066,NA,NA,89,"tags=18%, list=2%, signal=18%",DUSP1/AIF1
GO:0050999,regulation of nitric-oxide synthase activity,11,0.4987762473499638,1.2763527654557472,0.1853932584269663,1,0.38724825749809066,NA,NA,332,"tags=27%, list=6%, signal=26%",INS/GLA/APOE
GO:0030323,respiratory tube development,33,-0.3461048953574767,-1.1848881849584818,0.18577981651376146,1,0.3875810116993519,NA,NA,1167,"tags=36%, list=22%, signal=28%",AIMP2/BAG6/DAG1/PTGES3/ADA/ATXN1L/PTK7/EIF4EBP1/BMPR2/SAV1/CEBPA/CREB1
GO:0030324,lung development,33,-0.3461048953574767,-1.1848881849584818,0.18577981651376146,1,0.3875810116993519,NA,NA,1167,"tags=36%, list=22%, signal=28%",AIMP2/BAG6/DAG1/PTGES3/ADA/ATXN1L/PTK7/EIF4EBP1/BMPR2/SAV1/CEBPA/CREB1
GO:0019674,"NAD metabolic process",15,0.464084844436189,1.2645116379667583,0.18613861386138614,1,0.38801046524854965,NA,NA,1287,"tags=53%, list=25%, signal=40%",LDHA/NQO1/GPD2/ACTN3/HK2/SLC25A12/MDH1/PFKP
GO:1901652,response to peptide,169,0.25569992440221434,1.1441964361267165,0.18630573248407642,1,0.38801046524854965,NA,NA,916,"tags=23%, list=18%, signal=20%",COL1A1/INS/RIPK2/TH/ABCC1/JAK2/VIM/DNM1/OSBPL8/PRKCD/CYBB/NFKB1/FBN1/BCAR1/PRKCB/STAT4/CASP4/USO1/ADCY6/HSF1/SHC1/TNFAIP3/SORBS1/SPARC/INSR/ROCK2/FOXO4/APEX1/AGTRAP/SYAP1/APPL1/SERPINF1/CYC1/RAB10/PIP4K2A/MEAK7/CSK/MAX/GNAI2
GO:0060324,face development,13,0.4850475954268743,1.2794378006131493,0.18640776699029127,1,0.38801046524854965,NA,NA,1249,"tags=38%, list=24%, signal=29%",COL1A1/SGPL1/RRAS/RAB3GAP1/MAPK3
GO:0009914,hormone transport,61,0.3122887286176401,1.1840653550021394,0.1864406779661017,1,0.38801046524854965,NA,NA,605,"tags=18%, list=12%, signal=16%",INS/SLC16A1/MAP4K4/DYNLL1/VAMP8/PARK7/JAK2/MCU/PRKCE/MPC2/OXCT1
GO:0045926,negative regulation of growth,50,-0.31326287013355447,-1.1904363511303735,0.1867612293144208,1,0.3884405812143228,NA,NA,674,"tags=24%, list=13%, signal=21%",SPAG9/CDKN2AIP/NAIF1/BMPR2/DDX3X/SMARCA4/SAV1/RB1/CDKN2D/DACT3/SIRT1/ING4
GO:0010508,positive regulation of autophagy,44,0.3415517410488326,1.207841694971937,0.1872852233676976,1,0.38908995997911955,NA,NA,986,"tags=25%, list=19%, signal=20%",DCN/RIPK2/PARK7/RAB3GAP2/VPS13D/VDAC1/BECN1/SPTLC1/PIP4K2A/TBK1/PIK3CB
GO:0051258,protein polymerization,118,0.2750653062236239,1.1699136641988253,0.1873015873015873,1,0.38908995997911955,NA,NA,1410,"tags=34%, list=27%, signal=25%",ARPC5/PRUNE1/AIF1/MTPN/JAK2/ARPC1B/UBE2K/PRKCD/GPX4/PRKCE/BAG4/ARPC2/DBN1/PSTPIP2/NCKAP1L/GMFB/CYRIB/COTL1/HCK/IQGAP2/PSTPIP1/SPTBN2/TMOD3/SNX9/FGG/CAPZB/PREX1/MTOR/ARL2/CAPG/FLII/CDC42EP1/TUBG1/GRB2/FGB/NCK1/DNM1L/CAPZA2/CYFIP2/PFN2
GO:0009129,pyrimidine nucleoside monophosphate metabolic process,10,-0.531508180729281,-1.2886512473775382,0.18805309734513273,1,0.39041333843228715,NA,NA,455,"tags=30%, list=9%, signal=27%",UCK1/DCTD/DUT
GO:0010675,regulation of cellular carbohydrate metabolic process,50,0.3297257784592231,1.1953512392740062,0.18825561312607944,1,0.3905960440225408,NA,NA,1665,"tags=42%, list=32%, signal=29%",INS/MLYCD/SCARB2/PGP/PRKCE/PLEK/SORBS1/INSR/ACTN3/SLC25A12/DUSP12/PDK1/GNMT/MTOR/USP7/SIRT7/SOGA1/SNCA/ENPP1/HMGB1/ZMPSTE24
GO:0006022,aminoglycan metabolic process,26,0.3852915157921752,1.208900740231438,0.18874773139745918,1,0.3913790345268895,NA,NA,1014,"tags=38%, list=19%, signal=31%",DCN/SPAM1/CTBS/GNS/NFKB1/HEXB/IDS/LYG1/LYG2/SGSH
GO:0006662,glycerol ether metabolic process,12,0.4960234140057342,1.2879606456485098,0.18929254302103252,1,0.39217532845018016,NA,NA,1081,"tags=58%, list=21%, signal=46%",DHRS7B/LPCAT2/PAFAH1B1/CHPT1/NCEH1/TXN2/PLA2G7
GO:0016572,histone phosphorylation,20,-0.4097859856779777,-1.230110544990296,0.18936170212765957,1,0.39217532845018016,NA,NA,167,"tags=20%, list=3%, signal=19%",BAZ1B/AURKB/CDK1/CCNA2
GO:0099003,vesicle-mediated transport in synapse,51,0.32944265932061684,1.1961301836139848,0.18956521739130436,1,0.3923585901224146,NA,NA,1539,"tags=51%, list=30%, signal=36%",RAB11A/TH/DDC/STX3/DNM1/SEPTIN5/CDH2/STX11/PRKAR1B/PRKCB/STXBP5/NAPA/ITGB3/AP2B1/CLCN3/SNAPIN/RAB3GAP1/CANX/RAB8A/PLD1/DNM1L/STX4/ROCK1/SCRIB/SNCA/CDK5
GO:0002377,immunoglobulin production,32,-0.3517576136560547,-1.1945001885899358,0.18993135011441648,1,0.39282149712092135,NA,NA,1570,"tags=44%, list=30%, signal=31%",SWAP70/HSPD1/MSH6/CTNNBL1/MCM3AP/TP53BP1/YY1/PAXIP1/NBN/HPX/MLH1/ERCC1/TFRC/MSH2
GO:0006942,regulation of striated muscle contraction,17,0.44047968431515694,1.2444505485333734,0.19001919385796545,1,0.39282149712092135,NA,NA,1455,"tags=59%, list=28%, signal=43%",DSC2/DSP/ACTN3/C12orf57/ATP1B1/TMEM38B/SLC9A1/JUP/PRKACA/CLIC2
GO:0007265,Ras protein signal transduction,113,0.2758599819416148,1.1641407873998497,0.1901743264659271,1,0.39290407484874457,NA,NA,1581,"tags=43%, list=30%, signal=31%",NISCH/MAP4K4/AIF1/RAB9A/COL1A2/RAB35/PARK7/ARHGDIA/RRAS2/MAPKAP1/APOE/ALS2/ELMO1/GRAP2/HACD3/TIMP2/SOS1/ROCK2/MYO9B/RAB21/GNA13/PPP2CB/RAB4A/RAB39A/RASIP1/PIK3CB/FLOT1/IQSEC1/NOTCH2/RRAS/NUP62/SH3BP1/CYTH1/ARHGEF12/CDC42EP1/GRB2/GBF1/RAP2B/PLD1/RALGPS2/MAPKAPK5/ROCK1/RAPGEF2/MAPRE2/MADD/DBNL/RHOG/ARHGEF1/RFXANK
GO:0035307,positive regulation of protein dephosphorylation,13,0.4835367006521183,1.2754524270007506,0.19029126213592232,1,0.39290768471285176,NA,NA,1314,"tags=54%, list=25%, signal=40%",JAK2/VRK3/PRKCD/PPP2R5A/MTOR/ITGA1/PPIA
GO:1901880,negative regulation of protein depolymerization,26,-0.37942709201034747,-1.22295538630922,0.19068736141906872,1,0.3932494496979706,NA,NA,580,"tags=23%, list=11%, signal=21%",SPTB/CLASP1/ADD2/HDAC6/CAMSAP1/TPX2
GO:2000779,regulation of double-strand break repair,26,-0.3790721353136039,-1.2218113029969582,0.19068736141906872,1,0.3932494496979706,NA,NA,1794,"tags=62%, list=34%, signal=41%",KDM1A/TRIP12/ARID2/PARP1/RECQL5/WDR48/TFIP11/RADX/UBR5/TP53BP1/SLF1/MAGEF1/RPA2/POT1/DEK/TIMELESS
GO:0035970,peptidyl-threonine dephosphorylation,10,0.5018176151756548,1.261436654682856,0.19090909090909092,1,0.3934688272452623,NA,NA,782,"tags=30%, list=15%, signal=26%",DUSP1/PPP2CB/PDP1
GO:0042158,lipoprotein biosynthetic process,25,0.39294332625336914,1.2209549872137953,0.19230769230769232,1,0.3961120401337793,NA,NA,1311,"tags=40%, list=25%, signal=30%",PIGT/ATG5/RAB3GAP2/APOE/DPM1/PIGK/DPM3/NMT2/RAB3GAP1/DBI
GO:0006695,cholesterol biosynthetic process,16,0.44784379235225896,1.2348188106718523,0.1932938856015779,1,0.3974234139764812,NA,NA,1668,"tags=56%, list=32%, signal=38%",APOE/SOD1/CYB5R3/ACLY/IDI1/IDI2/ACAA2/G6PD/PMVK
GO:0016126,sterol biosynthetic process,16,0.44784379235225896,1.2348188106718523,0.1932938856015779,1,0.3974234139764812,NA,NA,1668,"tags=56%, list=32%, signal=38%",APOE/SOD1/CYB5R3/ACLY/IDI1/IDI2/ACAA2/G6PD/PMVK
GO:1902653,secondary alcohol biosynthetic process,16,0.44784379235225896,1.2348188106718523,0.1932938856015779,1,0.3974234139764812,NA,NA,1668,"tags=56%, list=32%, signal=38%",APOE/SOD1/CYB5R3/ACLY/IDI1/IDI2/ACAA2/G6PD/PMVK
GO:0006289,nucleotide-excision repair,29,-0.3614160713025645,-1.214574967701809,0.1943231441048035,1,0.3992275280898876,NA,NA,630,"tags=28%, list=12%, signal=24%",MNAT1/RPA2/ERCC4/XPA/RPA1/RPA3/ERCC1/SIRT1
GO:0006907,pinocytosis,11,0.49461930264986403,1.2657152744124012,0.1947565543071161,1,0.3992275280898876,NA,NA,767,"tags=18%, list=15%, signal=16%",PROM2/APPL1
GO:0014911,positive regulation of smooth muscle cell migration,11,0.49516946739060713,1.2671231287198879,0.1947565543071161,1,0.3992275280898876,NA,NA,89,"tags=18%, list=2%, signal=18%",POSTN/AIF1
GO:0086001,cardiac muscle cell action potential,11,0.49495381400272503,1.2665712784674639,0.1947565543071161,1,0.3992275280898876,NA,NA,426,"tags=27%, list=8%, signal=25%",DSC2/DSP/YWHAE
GO:1901186,positive regulation of ERBB signaling pathway,11,0.49529903065695763,1.2674546770528057,0.1947565543071161,1,0.3992275280898876,NA,NA,1763,"tags=55%, list=34%, signal=36%",CNOT9/SOS1/ADAM17/NUP62/HIP1/FASLG
GO:0002763,positive regulation of myeloid leukocyte differentiation,14,-0.45572554743296706,-1.2401196612055798,0.1955193482688391,1,0.4000698841901681,NA,NA,706,"tags=36%, list=14%, signal=31%",ACIN1/ZFP36L1/HAX1/RB1/CREB1
GO:0032069,regulation of nuclease activity,14,-0.4597696589391286,-1.251124491237928,0.1955193482688391,1,0.4000698841901681,NA,NA,305,"tags=21%, list=6%, signal=20%",TCEA1/PCNA/SIRT1
GO:0120163,negative regulation of cold-induced thermogenesis,14,-0.4557816003446452,-1.2402721923029287,0.1955193482688391,1,0.4000698841901681,NA,NA,1025,"tags=43%, list=20%, signal=35%",FLCN/LNPEP/DOCK7/ACOT13/RB1/ACOT11
GO:1903578,regulation of ATP metabolic process,37,-0.33613810614613027,-1.1822664443720805,0.1966824644549763,1,0.4022085649016332,NA,NA,211,"tags=14%, list=4%, signal=13%",NCOR1/PSEN1/EIF6/PID1/SLC4A4
GO:0036293,response to decreased oxygen levels,108,0.2787723363263452,1.1634035331528152,0.19709208400646203,1,0.40280473250212223,NA,NA,1349,"tags=36%, list=26%, signal=27%",POSTN/LDHA/TH/LMNA/SOD2/AK4/TMBIM6/PGK1/PRKCE/CYBB/ACVRL1/PAM/ERO1A/CARD16/CASP1/HSF1/PLOD1/SIRT2/ROCK2/BECN1/AGTRAP/NPEPPS/HK2/ITPR1/TXN2/ATP1B1/ADAM17/STUB1/ADSL/PDK1/NDRG1/BNIP2/MTOR/CHCHD2/BIRC2/PTGIS/ALDH3A1/CIAO3/SLC9A1
GO:0030510,regulation of BMP signaling pathway,16,0.44669067174036425,1.2316393649658794,0.19723865877712032,1,0.40286291322680085,NA,NA,1181,"tags=50%, list=23%, signal=39%",ENG/FBN1/ACVRL1/LRP2/SMAD2/NOTCH2/ILK/SPART
GO:0045453,bone resorption,20,0.42199158879373105,1.2437304361018255,0.19736842105263158,1,0.4028867050930738,NA,NA,1408,"tags=50%, list=27%, signal=37%",CTSK/SYK/TPP1/ATP6AP1/TNFAIP3/ITGB3/CSK/UBASH3B/INPP5D/PRKCA
GO:0006367,transcription initiation from RNA polymerase II promoter,46,-0.32490645856538886,-1.2078720855804757,0.19801980198019803,1,0.4039746079871145,NA,NA,1645,"tags=46%, list=32%, signal=32%",MED24/TAF8/CDK7/TAF6L/MED1/POLR2D/TAF12/GTF2A2/TAF5/MED4/DHX36/GTF2F2/SUB1/PAXIP1/GTF2F1/GTF2E2/CDK9/ATF7IP/ERCC1/CDK4/CREB1
GO:0019432,triglyceride biosynthetic process,11,-0.5011097330667381,-1.2634917695513865,0.1987179487179487,1,0.40510688836104514,NA,NA,1748,"tags=45%, list=34%, signal=30%",LPIN3/PLIN5/GPAT4/DGAT1/SLC27A1
GO:0043647,inositol phosphate metabolic process,18,0.43191232348073993,1.238372251394514,0.1988527724665392,1,0.40510688836104514,NA,NA,746,"tags=33%, list=14%, signal=29%",IMPA1/NUDT3/PLCG2/BPNT1/PLEK/INPP1
GO:1902410,mitotic cytokinetic process,13,-0.4699628851300124,-1.2519908754311382,0.19917864476386038,1,0.40510688836104514,NA,NA,185,"tags=38%, list=4%, signal=37%",CHMP7/CHMP1B/CHMP2B/CEP55/KIF20A
GO:0050435,amyloid-beta metabolic process,20,0.42047768403298363,1.2392685238782115,0.19924812030075187,1,0.40510688836104514,NA,NA,728,"tags=30%, list=14%, signal=26%",TMED10/MME/APOE/APEH/ROCK2/BECN1
GO:0043069,negative regulation of programmed cell death,281,0.23408535208619619,1.110381059608441,0.1993517017828201,1,0.40510688836104514,NA,NA,690,"tags=17%, list=13%, signal=15%",DUSP1/INS/GHITM/TJP1/DPEP1/MAP4K4/AIF1/PRKCH/LMNA/SOD2/NQO1/ATG5/MAZ/PARK7/CIAPIN1/ARHGDIA/JAK2/NDUFA13/ANXA4/C5AR1/TMBIM6/HSPB1/APOE/SOD1/PRKCD/GLO1/PLCG2/GPX4/ARL6IP1/HTATIP2/ARRB2/GCLM/NFKB1/BAG4/CARD16/CAMK1D/NCKAP1L/HSF1/SHC1/TNFAIP3/CIB1/MICAL1/VDAC1/RBCK1/CAST/PDCD10/HCK
GO:0030851,granulocyte differentiation,14,-0.45298135094236536,-1.2326521579212548,0.19959266802443992,1,0.40510688836104514,NA,NA,515,"tags=21%, list=10%, signal=19%",HAX1/FASN/CEBPA
GO:0006672,ceramide metabolic process,26,0.3819110028243272,1.198293954300035,0.1996370235934664,1,0.40510688836104514,NA,NA,758,"tags=31%, list=15%, signal=26%",GM2A/GLA/PRKCD/PLA2G15/HEXB/NAGA/SGPL1/SPTLC1
GO:0002220,innate immune response activating cell surface receptor signaling pathway,10,0.4976346338866918,1.2509217469470972,0.2,1,0.40510688836104514,NA,NA,377,"tags=20%, list=7%, signal=19%",SYK/PLCG2
GO:0002223,stimulatory C-type lectin receptor signaling pathway,10,0.4976346338866918,1.2509217469470972,0.2,1,0.40510688836104514,NA,NA,377,"tags=20%, list=7%, signal=19%",SYK/PLCG2
