p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
1.3817871880125028e-11,-1.95461970177892,0.105,0.457,9.997230305270458e-8,ATP5G3B,ATP5G3B,ENSNFUG00015009524,"ATP synthase F(0) complex subunit C3, mitochondrial-like",,NA,NA
1.658042242237425e-11,-2.242827943536653,0.1,0.429,1.199593562258777e-7,eef1db,eef1db,ENSNFUG00015009561,eukaryotic translation elongation factor 1 delta b (guanine nucleotide exchange protein),ENSG00000114654,EFCC1,EF-hand and coiled-coil domain containing 1
2.8246878894680916e-11,-1.7691517997526534,0.043,0.329,2.0436616880301642e-7,ENSNFUG00015011590,,ENSNFUG00015011590,NA,ENSG00000285854,,novel transcript
2.8246878894680916e-11,-1.7691517997526534,0.043,0.329,2.0436616880301642e-7,ENSNFUG00015011590,,ENSNFUG00015011590,NA,ENSG00000111716,LDHB,lactate dehydrogenase B
3.069381881871463e-11,-1.482853087637344,0.01,0.243,2.2206977915340036e-7,sept15,sept15,ENSNFUG00015015460,septin-7-like,,NA,NA
3.670454002032354e-11,-1.709216826678476,0,0.2,2.6555734704704084e-7,enpp1,enpp1,ENSNFUG00015018408,ectonucleotide pyrophosphatase/phosphodiesterase 1,ENSG00000197594,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1
3.670454002032354e-11,-1.5830672550482254,0,0.2,2.6555734704704084e-7,kctd12.2,kctd12.2,ENSNFUG00015009322,potassium channel tetramerisation domain containing 12.2,ENSG00000178695,KCTD12,potassium channel tetramerization domain containing 12
3.670454002032354e-11,-1.5403581970947078,0,0.2,2.6555734704704084e-7,zgc:103759,zgc:103759,ENSNFUG00015010712,zgc:103759,ENSG00000168101,NUDT16L1,nudix hydrolase 16 like 1
3.670454002032354e-11,-1.5403581970947078,0,0.2,2.6555734704704084e-7,zgc:103759,zgc:103759,ENSNFUG00015010712,zgc:103759,ENSG00000198585,NUDT16,nudix hydrolase 16
3.670454002032354e-11,-1.712181420900142,0,0.2,2.6555734704704084e-7,arpc5b,arpc5b,ENSNFUG00015007464,"actin related protein 2/3 complex, subunit 5B",ENSG00000162704,ARPC5,actin related protein 2/3 complex subunit 5
3.9786106310610895e-11,-0.6017254245088308,1,1,2.8785247915726984e-7,RPS10,RPS10,ENSNFUG00015011779,ribosomal protein S10,ENSG00000124614,RPS10,ribosomal protein S10
3.9786106310610895e-11,-0.6017254245088308,1,1,2.8785247915726984e-7,RPS10,RPS10,ENSNFUG00015011779,ribosomal protein S10,ENSG00000270800,RPS10-NUDT3,RPS10-NUDT3 readthrough
4.025521817887212e-11,-2.3224563444198734,0.1,0.414,2.912465035241398e-7,ENSNFUG00015002592,,ENSNFUG00015002592,"beta-2-microglobulin, like",,NA,NA
4.058045741199983e-11,-1.5505829035314342,0.062,0.371,2.9359960937581877e-7,fubp1,fubp1,ENSNFUG00015010818,far upstream element (FUSE) binding protein 1,ENSG00000162613,FUBP1,far upstream element binding protein 1
6.117004845783117e-11,-1.6711182651517653,0.325,0.657,4.4256530059240846e-7,ATP5F1,ATP5F1,ENSNFUG00015022272,ATP synthase peripheral stalk-membrane subunit b,ENSG00000116459,ATP5PB,ATP synthase peripheral stalk-membrane subunit b
6.187343204001025e-11,-1.7332332627721232,0.005,0.214,4.4765428080947416e-7,map4k4.1,NA,NA,NA,NA,NA,NA
6.69739832085944e-11,-1.7068484072805032,0.033,0.3,4.845567685141804e-7,pdia6,pdia6,ENSNFUG00015016298,protein disulfide isomerase family A member 6,ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6
8.448767109894376e-11,-1.5877191525857723,0.206,0.571,6.112683004008581e-7,ATPIF1B,ATPIF1B,ENSNFUG00015008473,"ATPase inhibitor B, mitochondrial-like",,NA,NA
9.0310407054159e-11,-1.5149622879169176,0.316,0.671,6.533957950368404e-7,ATP5O,ATP5O,ENSNFUG00015011610,ATP synthase peripheral stalk subunit OSCP,ENSG00000249209,,novel protein similar to ATP synthase delta (OSCP) subunit domain
9.0310407054159e-11,-1.5149622879169176,0.316,0.671,6.533957950368404e-7,ATP5O,ATP5O,ENSNFUG00015011610,ATP synthase peripheral stalk subunit OSCP,ENSG00000241837,ATP5PO,ATP synthase peripheral stalk subunit OSCP
9.192080362389252e-11,-1.5102809985110017,0.005,0.214,6.650470142188624e-7,TMCC1,TMCC1,ENSNFUG00015021913,transmembrane and coiled-coil domain family 1,ENSG00000172765,TMCC1,transmembrane and coiled-coil domain family 1
1.0120222611036588e-10,-1.5833547095978444,0.072,0.386,7.321981059084971e-7,REEP5,REEP5,ENSNFUG00015013902,receptor expression-enhancing protein 5-like,ENSG00000129625,REEP5,receptor accessory protein 5
1.0964076602478038e-10,-1.6537163333224116,0.01,0.229,7.93250942189286e-7,SLC4A2B,SLC4A2B,ENSNFUG00015007822,solute carrier family 4 member 2,ENSG00000164889,SLC4A2,solute carrier family 4 member 2
1.588846619885867e-10,-1.6404876675373767,0.091,0.4,1.1495305294874247e-6,prdx5,prdx5,ENSNFUG00015011653,peroxiredoxin 5,ENSG00000126432,PRDX5,peroxiredoxin 5
1.610547202609066e-10,-1.7508423817629275,0.263,0.6,1.1652309010876593e-6,eif3hb,NA,NA,NA,NA,NA,NA
1.7201028213688415e-10,-1.1460382758391092,0.598,0.8,1.2444943912603567e-6,RPL6,RPL6,ENSNFUG00015015428,ribosomal protein L6,ENSG00000089009,RPL6,ribosomal protein L6
1.9410491183821774e-10,-1.8383600885480793,0.34,0.671,1.4043490371495053e-6,ENSNFUG00015008882,,ENSNFUG00015008882,tubulin alpha-1C chain-like,,NA,NA
1.9612486034620536e-10,-1.410834257975273,0,0.186,1.4189633646047957e-6,ENSNFUG00015001052,,ENSNFUG00015001052,uncharacterized LOC107375217,,NA,NA
1.9612486034620536e-10,-1.1885049899989908,0,0.186,1.4189633646047957e-6,MYADM,MYADM,ENSNFUG00015018904,myeloid associated differentiation marker,ENSG00000179820,MYADM,myeloid associated differentiation marker
1.9612486034620536e-10,-1.1885049899989908,0,0.186,1.4189633646047957e-6,MYADM,MYADM,ENSNFUG00015022739,myeloid associated differentiation marker,ENSG00000179820,MYADM,myeloid associated differentiation marker
1.9612486034620536e-10,-1.4098412712966957,0,0.186,1.4189633646047957e-6,RAB2A,RAB2A,ENSNFUG00015023295,"RAB2A, member RAS oncogene family",ENSG00000104388,RAB2A,"RAB2A, member RAS oncogene family"
1.9612486034620536e-10,-2.2959921926893174,0,0.186,1.4189633646047957e-6,fhl1a,fhl1a,ENSNFUG00015003275,four and a half LIM domains 1,ENSG00000022267,FHL1,four and a half LIM domains 1
2.822392101680672e-10,-1.5861496817243865,0.029,0.271,2.042000685565966e-6,AP3D1,AP3D1,ENSNFUG00015024840,adaptor related protein complex 3 subunit delta 1,ENSG00000065000,AP3D1,adaptor related protein complex 3 subunit delta 1
2.8469811819423925e-10,2.559668537624444,0.598,0.129,2.0597908851353207e-6,ENSNFUG00015024646,,ENSNFUG00015024646,NA,,NA,NA
3.092795579592933e-10,-1.7216946429543385,0.053,0.329,2.237637601835487e-6,ppp1cbl,ppp1cbl,ENSNFUG00015003236,serine/threonine-protein phosphatase PP1-beta catalytic subunit,ENSG00000213639,PPP1CB,protein phosphatase 1 catalytic subunit beta
3.353277057857603e-10,-1.277837053180589,0.005,0.2,2.4260959513599756e-6,KDM6BB,KDM6BB,ENSNFUG00015004887,uncharacterized LOC107386615,ENSG00000132510,KDM6B,lysine demethylase 6B
3.353277057857603e-10,-1.4739045012306253,0.005,0.2,2.4260959513599756e-6,USP24,USP24,ENSNFUG00015021252,ubiquitin specific peptidase 24,ENSG00000162402,USP24,ubiquitin specific peptidase 24
3.6486896908283864e-10,-1.6076342662263505,0.005,0.2,2.6398269913143376e-6,HSP90B1,HSP90B1,ENSNFUG00015017752,heat shock protein 90 beta family member 1,ENSG00000166598,HSP90B1,heat shock protein 90 beta family member 1
4.3208411860660766e-10,-1.712130897552355,0.01,0.214,3.1261285981188063e-6,mrtfab,mrtfab,ENSNFUG00015019027,MKL/myocardin-like protein 2,ENSG00000196588,MRTFA,myocardin related transcription factor A
4.3208411860660766e-10,-1.3112997223281324,0.01,0.214,3.1261285981188063e-6,dock8,dock8,ENSNFUG00015020906,dedicator of cytokinesis 8,ENSG00000107099,DOCK8,dedicator of cytokinesis 8
4.531751216155871e-10,-1.6159217016986138,0.1,0.414,3.2787220048887724e-6,YWHAE1,YWHAE1,ENSNFUG00015007462,14-3-3 protein epsilon,ENSG00000108953,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
5.022132480858348e-10,-1.5722185973252303,0.029,0.271,3.6335128499010143e-6,SERPINA10A,SERPINA10A,ENSNFUG00015003977,protein Z-dependent protease inhibitor-like,ENSG00000140093,SERPINA10,serpin family A member 10
5.116512070188203e-10,-2.158885260655645,0.062,0.343,3.7017964827811647e-6,STMN1A,STMN1A,ENSNFUG00015003736,stathmin-like,ENSG00000117632,STMN1,stathmin 1
5.426766689067684e-10,-1.49845329150325,0.263,0.6,3.926265699540469e-6,gng5,gng5,ENSNFUG00015019186,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like,ENSG00000133136,GNG5P2,G protein subunit gamma 5 pseudogene 2
5.426766689067684e-10,-1.49845329150325,0.263,0.6,3.926265699540469e-6,gng5,gng5,ENSNFUG00015019186,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like,ENSG00000174021,GNG5,G protein subunit gamma 5
5.830702900386112e-10,-1.5655217239852213,0.321,0.643,4.2185135484293525e-6,ATP5C1,ATP5C1,ENSNFUG00015004689,ATP synthase F1 subunit gamma,ENSG00000165629,ATP5F1C,ATP synthase F1 subunit gamma
7.895075284312779e-10,-1.3889560639455043,0.01,0.214,5.712086968200295e-6,ANP32A,ANP32A,ENSNFUG00015007414,acidic nuclear phosphoprotein 32 family member A,ENSG00000139223,ANP32D,acidic nuclear phosphoprotein 32 family member D
7.895075284312779e-10,-1.3889560639455043,0.01,0.214,5.712086968200295e-6,ANP32A,ANP32A,ENSNFUG00015007414,acidic nuclear phosphoprotein 32 family member A,ENSG00000140350,ANP32A,acidic nuclear phosphoprotein 32 family member A
8.053365392098856e-10,-1.5164983306298971,0.019,0.243,5.826609861183522e-6,mrps27,mrps27,ENSNFUG00015010841,mitochondrial ribosomal protein S27,ENSG00000113048,MRPS27,mitochondrial ribosomal protein S27
1.0385767069270354e-9,-1.356581667558766,0,0.171,7.514102474617101e-6,VAV1,VAV1,ENSNFUG00015001308,vav guanine nucleotide exchange factor 1,ENSG00000141968,VAV1,vav guanine nucleotide exchange factor 1
1.0385767069270354e-9,-1.2489986379808153,0,0.171,7.514102474617101e-6,GPS1,GPS1,ENSNFUG00015005639,G protein pathway suppressor 1,ENSG00000169727,GPS1,G protein pathway suppressor 1
1.0667008261312407e-9,-1.7978360527674695,0.053,0.314,7.717580477059526e-6,Nfu-g-1-015619,NA,NA,NA,NA,NA,NA
1.193143060947258e-9,-1.7701429776425581,0.249,0.557,8.632390045953411e-6,RPL38,RPL38,ENSNFUG00015025332,ribosomal protein L38,ENSG00000172809,RPL38,ribosomal protein L38
1.3395958891026924e-9,1.7392539428345755,0.474,0.057,9.691976257657979e-6,WBP4,WBP4,ENSNFUG00015004530,WW domain binding protein 4,ENSG00000120688,WBP4,WW domain binding protein 4
1.3954118509610437e-9,-0.9239824128683174,0.789,0.9,1.0095804741703152e-5,BTF3,BTF3,ENSNFUG00015012229,basic transcription factor 3,ENSG00000145741,BTF3,basic transcription factor 3
1.3954118509610437e-9,-0.9239824128683174,0.789,0.9,1.0095804741703152e-5,BTF3,BTF3,ENSNFUG00015017060,transcription factor BTF3-like,,NA,NA
1.4302136275649687e-9,1.7794346250914335,0.388,0,1.0347595595432548e-5,SLC18A2,SLC18A2,ENSNFUG00015001958,solute carrier family 18 member A2,ENSG00000165646,SLC18A2,solute carrier family 18 member A2
1.5785402168075706e-9,-1.2062683934929688,0.096,0.429,1.1420738468602773e-5,BTF3L4,BTF3L4,ENSNFUG00015011231,basic transcription factor 3 like 4,ENSG00000134717,BTF3L4,basic transcription factor 3 like 4
2.953820195615591e-9,-1.4549864408982547,0.033,0.271,2.13708891152788e-5,ADCY6A,ADCY6A,ENSNFUG00015019862,adenylate cyclase 6,ENSG00000174233,ADCY6,adenylate cyclase 6
2.9750671992118355e-9,-1.823108250923133,0.1,0.386,2.152461118629763e-5,MDH1,MDH1,ENSNFUG00015023534,"malate dehydrogenase, cytoplasmic-like",ENSG00000014641,MDH1,malate dehydrogenase 1
3.41248290102598e-9,-1.2813009801811772,0.014,0.214,2.4689313788922967e-5,rwdd,rwdd,ENSNFUG00015019195,RWD domain containing 4,ENSG00000182552,RWDD4,RWD domain containing 4
3.7618863737524146e-9,-1.5026291484051486,0.014,0.214,2.721724791409872e-5,PIK3R1,PIK3R1,ENSNFUG00015005727,phosphoinositide-3-kinase regulatory subunit 1,ENSG00000145675,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1
3.7618863737524146e-9,-1.5026291484051486,0.014,0.214,2.721724791409872e-5,PIK3R1,PIK3R1,ENSNFUG00015006005,phosphoinositide-3-kinase regulatory subunit 1,ENSG00000145675,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1
4.847072526384584e-9,-1.3605465371458125,0.038,0.271,3.506856972839247e-5,ENSNFUG00015025376,,ENSNFUG00015025376,G protein subunit gamma 5,ENSG00000133136,GNG5P2,G protein subunit gamma 5 pseudogene 2
4.847072526384584e-9,-1.3605465371458125,0.038,0.271,3.506856972839247e-5,ENSNFUG00015025376,,ENSNFUG00015025376,G protein subunit gamma 5,ENSG00000174021,GNG5,G protein subunit gamma 5
5.156828488685816e-9,-1.0060639234091973,0.622,0.8,3.730965411564188e-5,EIF3G,EIF3G,ENSNFUG00015006209,eukaryotic translation initiation factor 3 subunit G,ENSG00000130811,EIF3G,eukaryotic translation initiation factor 3 subunit G
5.453429596680581e-9,-1.236413291441944,0,0.157,3.9455563131984004e-5,ARL9,ARL9,ENSNFUG00015002809,ADP ribosylation factor like GTPase 9,ENSG00000196503,ARL9,ADP ribosylation factor like GTPase 9
5.453429596680581e-9,-1.0571923606121667,0,0.157,3.9455563131984004e-5,MINPP1A,MINPP1A,ENSNFUG00015021987,multiple inositol polyphosphate phosphatase 1-like,ENSG00000107789,MINPP1,multiple inositol-polyphosphate phosphatase 1
5.453429596680581e-9,-1.162174699402488,0,0.157,3.9455563131984004e-5,GSTK1,GSTK1,ENSNFUG00015001827,glutathione S-transferase kappa 1,ENSG00000197448,GSTK1,glutathione S-transferase kappa 1
5.453429596680581e-9,-0.988758821429109,0,0.157,3.9455563131984004e-5,ENSNFUG00015015845,,ENSNFUG00015015845,uncharacterized LOC107379850,,NA,NA
5.453429596680581e-9,-1.0246177318502077,0,0.157,3.9455563131984004e-5,SLC38A7,SLC38A7,ENSNFUG00015021625,solute carrier family 38 member 7,ENSG00000103042,SLC38A7,solute carrier family 38 member 7
5.453429596680581e-9,-1.2717949899963719,0,0.157,3.9455563131984004e-5,psme1,psme1,ENSNFUG00015004472,proteasome activator subunit 1,ENSG00000092010,PSME1,proteasome activator subunit 1
5.453429596680581e-9,-1.1781394319056968,0,0.157,3.9455563131984004e-5,lig1,lig1,ENSNFUG00015020384,"ligase I, DNA, ATP-dependent",ENSG00000105486,LIG1,DNA ligase 1
5.453429596680581e-9,-1.1842920710590634,0,0.157,3.9455563131984004e-5,PLS3.1,NA,NA,NA,NA,NA,NA
5.453429596680581e-9,-1.3174858790426625,0,0.157,3.9455563131984004e-5,DBNLB,DBNLB,ENSNFUG00015022630,drebrin like,ENSG00000136279,DBNL,drebrin like
5.453429596680581e-9,-1.381704639339052,0,0.157,3.9455563131984004e-5,meis1b,NA,NA,NA,NA,NA,NA
5.9512467661174975e-9,-1.5176728016064016,0.057,0.314,4.305727035286009e-5,NDUFB6,NDUFB6,ENSNFUG00015007079,"NADH:ubiquinone oxidoreductase subunit B6",ENSG00000165264,NDUFB6,"NADH:ubiquinone oxidoreductase subunit B6"
6.4287196695939855e-9,2.207393248143203,0.364,0,4.6511786809512484e-5,MCAMB,MCAMB,ENSNFUG00015021331,melanoma cell adhesion molecule,ENSG00000076706,MCAM,melanoma cell adhesion molecule
7.090324470046434e-9,-1.4335117911778785,0.646,0.743,5.1298497540785944e-5,ENSNFUG00015023353,,ENSNFUG00015023353,NA,,NA,NA
7.257707101645143e-9,-1.4106406341312274,0.033,0.257,5.2509510880402606e-5,SEPT5A,SEPT5A,ENSNFUG00015014443,septin 5,ENSG00000184702,SEPTIN5,septin 5
7.257707101645143e-9,-1.4106406341312274,0.033,0.257,5.2509510880402606e-5,SEPT5A,SEPT5A,ENSNFUG00015014443,septin 5,ENSG00000284874,,novel transcript
7.280214786547145e-9,-1.3800335189642068,0.072,0.343,5.2672353980668596e-5,PDCL,PDCL,ENSNFUG00015003618,phosducin like,ENSG00000136940,PDCL,phosducin like
7.53719466069596e-9,-1.3272604159820915,0.249,0.571,5.453160337013527e-5,atp5pf,atp5pf,ENSNFUG00015022776,ATP synthase peripheral stalk subunit F6,ENSG00000154723,ATP5PF,ATP synthase peripheral stalk subunit F6
7.55342115256623e-9,-1.2651232726448391,0.244,0.571,5.464900203881667e-5,ATPIF1A,ATPIF1A,ENSNFUG00015017174,ATP synthase inhibitory factor subunit 1,,NA,NA
7.5739092085171e-9,1.8679593210291128,0.383,0.014,5.4797233123621214e-5,ndufs3,ndufs3,ENSNFUG00015011173,"NADH:ubiquinone oxidoreductase core subunit S3",ENSG00000213619,NDUFS3,"NADH:ubiquinone oxidoreductase core subunit S3"
7.640561343194263e-9,1.655454650010585,0.416,0.029,5.527946131801049e-5,prdx3,prdx3,ENSNFUG00015025252,peroxiredoxin 3,ENSG00000165672,PRDX3,peroxiredoxin 3
7.968795630339502e-9,-1.5482433437336693,0.636,0.729,5.7654236385506297e-5,rpl4,rpl4,ENSNFUG00015008298,ribosomal protein L4,ENSG00000174444,RPL4,ribosomal protein L4
9.541191674650909e-9,-1.1916386224510704,0.005,0.171,6.903052176609933e-5,COMMD2,COMMD2,ENSNFUG00015022447,COMM domain containing 2,ENSG00000114744,COMMD2,COMM domain containing 2
9.622487224258648e-9,-1.2463130787583052,0.23,0.571,6.961869506751132e-5,NDUFC2,NDUFC2,ENSNFUG00015008057,"NADH dehydrogenase [ubiquinone] 1 subunit C2-like",ENSG00000259112,NDUFC2-KCTD14,NDUFC2-KCTD14 readthrough
9.622487224258648e-9,-1.2463130787583052,0.23,0.571,6.961869506751132e-5,NDUFC2,NDUFC2,ENSNFUG00015008057,"NADH dehydrogenase [ubiquinone] 1 subunit C2-like",ENSG00000151366,NDUFC2,"NADH:ubiquinone oxidoreductase subunit C2"
1.0208241076556477e-8,-1.5428850420995581,0.029,0.243,7.385662418888612e-5,get1,get1,ENSNFUG00015016763,guided entry of tail-anchored proteins factor 1,,NA,NA
1.0941813900698792e-8,-1.6285544395997162,0.024,0.229,7.916402357155576e-5,CCDC50,CCDC50,ENSNFUG00015022687,trichohyalin-like,,NA,NA
1.2228431651569304e-8,-0.9727024244034067,0.005,0.171,8.84727029991039e-5,ALDH2,ALDH2,ENSNFUG00015003353,aldehyde dehydrogenase 2 family member,ENSG00000257767,,novel protein
1.2228431651569304e-8,-0.9727024244034067,0.005,0.171,8.84727029991039e-5,ALDH2,ALDH2,ENSNFUG00015003353,aldehyde dehydrogenase 2 family member,ENSG00000111275,ALDH2,aldehyde dehydrogenase 2 family member
1.2918647665594769e-8,-1.128992741129427,0.005,0.171,9.346641586057815e-5,baz2ba,baz2ba,ENSNFUG00015004560,bromodomain adjacent to zinc finger domain 2B,ENSG00000123636,BAZ2B,bromodomain adjacent to zinc finger domain 2B
1.361045823514e-8,-1.708658601998341,0.134,0.414,9.84716653312379e-5,rbm8a,rbm8a,ENSNFUG00015004925,RNA binding motif protein 8A,ENSG00000265241,RBM8A,RNA binding motif protein 8A
1.4597540098566197e-8,-1.4287363792449868,0.029,0.243,1.0561320261312644e-4,KDM6B,KDM6B,ENSNFUG00015001549,"lysine (K)-specific demethylase 6B, a",ENSG00000132510,KDM6B,lysine demethylase 6B
1.568167604160677e-8,-0.8522271060595408,0.66,0.914,1.13456926161025e-4,ENSNFUG00015022838,,ENSNFUG00015022838,NA,,NA,NA
1.5874408480529866e-8,-1.4391713967837363,0.024,0.229,1.1485134535663358e-4,rap1ab,rap1ab,ENSNFUG00015022892,"RAP1A, member of RAS oncogene family b",,NA,NA
1.6578638394462492e-8,-1.2846825569930902,0.01,0.186,1.1994644878393613e-4,psmb8a,psmb8a,ENSNFUG00015018952,proteasome 20S subunit beta 8,ENSG00000204264,PSMB8,proteasome 20S subunit beta 8
1.6840459150708917e-8,-1.7948966423813648,0.321,0.586,1.2184072195537902e-4,st3gal4,st3gal4,ENSNFUG00015004662,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4",ENSG00000110080,ST3GAL4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
1.7953129127121722e-8,-1.4295856117395562,0.086,0.357,1.2989088923472567e-4,EIF4B,EIF4B,ENSNFUG00015015425,eukaryotic translation initiation factor 4Bb,ENSG00000063046,EIF4B,eukaryotic translation initiation factor 4B
1.7989708103810344e-8,-1.4596854139563704,0.172,0.486,1.3015553813106783e-4,tuba1a,tuba1a,ENSNFUG00015020306,tubulin alpha-1A chain,ENSG00000167552,TUBA1A,tubulin alpha 1a
1.9307144958012956e-8,-1.2030714260821174,0.01,0.186,1.3968719377122375e-4,PTGR1,PTGR1,ENSNFUG00015005021,prostaglandin reductase 1,ENSG00000106853,PTGR1,prostaglandin reductase 1
2.058264420277211e-8,-1.5209050047448827,0.292,0.586,1.4891543080705621e-4,ATP5L,ATP5L,ENSNFUG00015024727,"ATP synthase subunit g, mitochondrial-like",ENSG00000249222,ATP5MGL,ATP synthase membrane subunit g like
2.058264420277211e-8,-1.5209050047448827,0.292,0.586,1.4891543080705621e-4,ATP5L,ATP5L,ENSNFUG00015024727,"ATP synthase subunit g, mitochondrial-like",ENSG00000167283,ATP5MG,ATP synthase membrane subunit g
2.0644654166867806e-8,2.631258093086364,0.344,0,1.4936407289728858e-4,Nfu-g-1-023257,NA,NA,NA,NA,NA,NA
2.501257569767688e-8,1.846453101867763,0.407,0.043,1.8096598517269223e-4,BLVRA,BLVRA,ENSNFUG00015009615,biliverdin reductase A,ENSG00000106605,BLVRA,biliverdin reductase A
2.841263219883904e-8,-1.1130113265387753,0,0.143,2.0556539395860044e-4,snd1,snd1,ENSNFUG00015003758,staphylococcal nuclease and tudor domain containing 1,ENSG00000197157,SND1,staphylococcal nuclease and tudor domain containing 1
2.841263219883904e-8,-0.9768081277679033,0,0.143,2.0556539395860044e-4,TMED1B,TMED1B,ENSNFUG00015013586,transmembrane emp24 domain-containing protein 1-like,ENSG00000099203,TMED1,transmembrane p24 trafficking protein 1
2.841263219883904e-8,-1.1667950583124884,0,0.143,2.0556539395860044e-4,KLF6.1,NA,NA,NA,NA,NA,NA
2.841263219883904e-8,-0.998791789903107,0,0.143,2.0556539395860044e-4,ENSNFUG00015021367,,ENSNFUG00015021367,niban apoptosis regulator 1,ENSG00000135842,NIBAN1,niban apoptosis regulator 1
2.841263219883904e-8,-1.0947616566447138,0,0.143,2.0556539395860044e-4,STK4,STK4,ENSNFUG00015008858,serine/threonine-protein kinase 4-like,,NA,NA
2.841263219883904e-8,-1.1029324036161816,0,0.143,2.0556539395860044e-4,kif22,kif22,ENSNFUG00015009357,kinesin family member 22,ENSG00000079616,KIF22,kinesin family member 22
2.841263219883904e-8,-1.0637253661981607,0,0.143,2.0556539395860044e-4,selenom,selenom,ENSNFUG00015023644,selenoprotein M,ENSG00000198832,SELENOM,selenoprotein M
3.311084580773244e-8,-1.591801636957897,0.158,0.443,2.3955696941894422e-4,prdx4,prdx4,ENSNFUG00015023747,peroxiredoxin 4,ENSG00000123131,PRDX4,peroxiredoxin 4
3.763094338021134e-8,-1.3451906463684253,0.072,0.329,2.72259875355829e-4,si:ch211-191j22.3,si:ch211-191j22.3,ENSNFUG00015005343,si:ch211-191j22.3,,NA,NA
3.832079144023123e-8,-1.691113993857377,0.134,0.414,2.7725092607007294e-4,ATPV0E1,ATPV0E1,ENSNFUG00015008714,ATPase H+ transporting V0 subunit e1,ENSG00000113732,ATP6V0E1,ATPase H+ transporting V0 subunit e1
5.0112164292742804e-8,-0.8716855010300669,0.005,0.157,3.625615086579942e-4,"NAA15","NAA15",ENSNFUG00015010196,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",ENSG00000164134,"NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit"
5.0112164292742804e-8,-1.2580615851286685,0.005,0.157,3.625615086579942e-4,nrros,nrros,ENSNFUG00015023459,negative regulator of reactive oxygen species,ENSG00000174004,NRROS,negative regulator of reactive oxygen species
5.0112164292742804e-8,-1.0935454475285944,0.005,0.157,3.625615086579942e-4,scinla,scinla,ENSNFUG00015008294,scinderin like a,,NA,NA
5.0112164292742804e-8,-1.557186045277938,0.005,0.157,3.625615086579942e-4,EMB,EMB,ENSNFUG00015024325,embigin,ENSG00000170571,EMB,embigin
5.0112164292742804e-8,-1.1512082280587124,0.005,0.157,3.625615086579942e-4,ACVR1L,ACVR1L,ENSNFUG00015014779,activin receptor type-1-like,ENSG00000139567,ACVRL1,activin A receptor like type 1
5.221076051281676e-8,-1.4826803709132748,0.043,0.257,3.777448523102293e-4,COX7B2,COX7B2,ENSNFUG00015012932,"cytochrome c oxidase subunit 7B, mitochondrial-like",,NA,NA
6.053390354081489e-8,-1.3917714356801063,0.024,0.214,4.3796279211779575e-4,timm8b,timm8b,ENSNFUG00015007108,translocase of inner mitochondrial membrane 8 homolog B,ENSG00000150779,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B
6.34435299242695e-8,-1.179677231591883,0.01,0.171,4.590139390020898e-4,CCDC109B,CCDC109B,ENSNFUG00015008408,mitochondrial calcium uniporter dominant negative subunit beta,ENSG00000005059,MCUB,mitochondrial calcium uniporter dominant negative subunit beta
6.34435299242695e-8,-1.0975151508858572,0.01,0.171,4.590139390020898e-4,BUD13,BUD13,ENSNFUG00015018936,BUD13 homolog,ENSG00000137656,BUD13,BUD13 homolog
7.379878968841429e-8,-1.043377906253927,0.01,0.171,5.339342433956773e-4,SNRNP70,SNRNP70,ENSNFUG00015021693,small nuclear ribonucleoprotein U1 subunit 70,ENSG00000104852,SNRNP70,small nuclear ribonucleoprotein U1 subunit 70
7.66803072675021e-8,-1.5585698106456982,0.057,0.286,5.547820230803776e-4,jak2a,jak2a,ENSNFUG00015025014,Janus kinase 2a,ENSG00000096968,JAK2,Janus kinase 2
7.760102786639592e-8,-1.3687920381413181,0.01,0.171,5.614434366133745e-4,ppp2r5cb,ppp2r5cb,ENSNFUG00015011890,"protein phosphatase 2, regulatory subunit B', gamma b",,NA,NA
8.355954498001432e-8,-1.54796362904769,0.244,0.529,6.045533079304036e-4,ENSNFUG00015019575,,ENSNFUG00015019575,NA,,NA,NA
8.502253924341357e-8,1.7406621285406774,0.321,0,6.151380714260971e-4,FYCO1.1,NA,NA,NA,NA,NA,NA
9.865143601229564e-8,-1.2575134688919745,0.024,0.214,7.13743139548959e-4,SLIRP,SLIRP,ENSNFUG00015015189,SRA stem-loop interacting RNA binding protein,ENSG00000119705,SLIRP,SRA stem-loop interacting RNA binding protein
9.90165454691555e-8,-1.448181549730196,0.129,0.4,7.163847064693401e-4,PSMB4,PSMB4,ENSNFUG00015016443,proteasome 20S subunit beta 4,ENSG00000159377,PSMB4,proteasome 20S subunit beta 4
